web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582056073-1937","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Matthias Winter","Auch für Nachtbilder","27. Februar 2018","Um mal dem Hype vom S9 ein bisschen zu dämmen, auch mit dem S7 gelingen im Pro Modus ganz tolle Bilder :)
Die Gotos wurden nur leicht mit der App Snapseed nachbearbeitet.
Als Basis dienten die .Raw Fotos.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews"
"1582055959-1561","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mia","Nicht zufrieden","6. September 2019","Ich habe trotz selbem netz null Empfang mit diesem Gerät. Sehr ärgerlich","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1582056109-2056","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Probleme mit www","17. August 2017","Handy macht nur Problem was die Verbindung mit dem Internet oder sms angeht.
Mir kommt es so vor als ob es nur zu 50 Prozent mit dem Internet  verbunden ist .","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&reviewerType=all_reviews"
"1582056155-2238","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. Bueyuekaslan","Es passt soweit","5. September 2019","Für das Geld ist es ein gutes Gerät. Was will man mehr.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews"
"1582056132-2151","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jannick Wilke","Bevor Sie das Handy kaufen, lesen Sie diesen Artikel!","28. März 2017","Mein Samsung Galaxy S7 kommt aus den Vereinten Arabischen Emiraten und hat daher einen anderen Ländercode. Ich kann Apps wie z.B. Samsung Pay in Deutschland nicht nutzen, weil es nur in dem Land funktioniert, wo es gekauft wurde. Deshalb empfehle ich jedem, der sich für das Handy interessiert, weil es echt ein sehr gutes Handy ist, es entweder auf einer anderen Internetseite, oder aber auch im Fachelektronikgeschäft zu kaufen!
Leider kann ich das Handy nicht tauschen und müsste es rooten um den Ländercode zu ändern, was ich eigentlich nicht wollte.
LG Jannick","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews"
"1582056200-2402","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Harald Schumann","Top Smartphone","11. Mai 2018","Ich habe seit knapp drei Wochen das S 7. Ich bin bis jetzt total begeistert. Liegt sehr gut in der Hand, Kamera überragend. Arbeitet ohne jegliches Ruckeln. Einfach zu bedienen. Für das Geld, unglaublich!!! Volle Kaufempfehlung. Gorillaglas, Alurahmen,Einfach toll!!!!!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&reviewerType=all_reviews"
"1582056160-2263","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ursula B.","Lieferung ging zügig vonstatten.","10. Januar 2019","Alles bestens, bin sehr zufrieden.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&reviewerType=all_reviews"
"1582055937-1483","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","ralph reuhl","PC-ähnliches Arbeiten möglich","14. September 2018","Das S7 ersetzt bei mir mein S3, das ich 4 Jahre lang zufrieden genutzt habe. Das S7 sieht dem S3 äußerlich ähnlich und ist nur unmerklich grösser, was ich persönlich sehr positiv finde. Das S7 besitzt gegenüber dem S3 einen wesentlich schnelleren Prozessor und eine hervorragende Schnellladefunktion - beides ist im täglichen Betrieb von unschätzbarem Wert.

Ein weiterer Vorteil ist aus meiner Sicht die sehr gute Multitasking-Funktion des S7, die zusammen mit der Copy&Paste-Funktion ein PC-ähnliches Arbeiten mit dem S7 ermöglicht.

Fazit:
Mehr als das S7 bietet, erwarte ich persönlich von einem Smartphone nicht. Insoweit ein Top-Einkauf bei moderatem Preis, der wegen des S9 fast täglich noch weiter sinken wird.","5,0 von 5 Sternen","",""
"1582056025-1812","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kahl, Herbert","Ein Super-Smartphone zu einem guten Preis","18. Februar 2018","Zum Kaufzeitpunkt nicht mehr das aktuellste Modell, aber trotzdem ein Handy mit einer Super-Ausstattung und Qualität. Bei mir ist es das dritte Samsung Galaxy in Folge und ich war bisher immer sehr zufrieden. Lediglich die Tatsache, dass der Support für das jeweilige Android nach ca zwei Jahren eingestellt wird stört mich sehr. Aber das ist wohl bei allen Herstellern so. Bei diesem aktuellen Modell lässt sich der Akku auch nicht mehr austauschen, auch das finde ich schlecht. Denn der Akku hat nun einmal eine begrenzte Lebensdauer und wird sicher die Nutzungsdauer mit bestimmen, anders als bei den Modellen in der Vergangenheit, wo er einfach für ein paar Euro ausgetauscht werden konnte. Das Galaxy S7, das mir geliefert wurde stammt vermutlich aus Polen, denn das war die voreingestellte Sprache und auch die beigelegte ""Spar-Anleitung"" ist in polnisch. Das war aber kein wirkliches Problem, denn die Einstellung lässt sich bei der Einrichtung leicht ändern und Anleitungen gibt es im Web. Bei Samsung leider etwas schwieriger zu finden, weil man zunächst immer zu den aktuellsten Modellen geleitet wird. Insgesamt aber eine Kaufempfehlung wenn man nicht das neueste Modell haben ""muss"" zu einem guten Preis. Ein ""Schnäppchen"" ist es dennoch nicht!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1582056155-2240","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Großartiges Smartphone","22. Juli 2017","Das S7 hat mich trotz der für mich ungewohnten Größe begeistert. Besonders die Kamera und die Schnelligkeit ist sehr gut!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews"
"1582055971-1609","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Torsten H.","Voll zu frieden....","8. September 2018","Bin mit dem Galaxy S7 voll zu frieden.Es macht was es soll da ich nicht unbedingt auf dem neuesten Stand sein muss.
Von der Haptik bin ich begeistert.
Lieferung klappte ausgezeichnet.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1582056143-2191","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Norbert Drexel","Kurz gesagt ein Top-Handy","13. April 2018","Das Galaxy S7 ist ein sehr hochwertiges Gerät über das man nicht mehr viel schreiben muss.
Die Verarbeitung ist tadellos und die hohe Schutzart spricht für sich.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1582056132-2152","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","P.K","Tolles Handy ...","13. März 2016","Einfach klasse.. Bin vom iPhone 6 auf das s7 gewechselt und ich muss sagen ich habe nix bereut!! Weiter so Samsung..","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews"
"1582056022-1798","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michael","Galaxy S7 in 2018 noch immer eine Kaufempfehlung?","2. April 2018","••• 1. Positiv •••
- Sehr gute Kamera, insbesondere bei wenig Licht (=nachts ohne Blitz). Inkl. optischem Bildstabilisator.
- Mehrfarbige Status LED (z.B. als Benachrichtigung für neue Whatsapp-Nachrichten)
- Staub- und wasserdicht nach IP68 (bis 1,5m in Süßwasser). Ich muss in meinem Job auch mal bei Regen Fotos machen, deshalb unverzichtbar.
- Schneller Prozessor
- Edel anmutende Verarbeitung
- Gute Haltbarkeit des Displays laut diversen Tests (=Displaybruch unwahrscheinlicher als bei anderen Herstellern/Modellen)
- 5,1 Zoll Bildschirm ist ein guter Größen-Kompromiss und lässt das Handy noch in der Hosentasche verschwinden.
- Schnellladefunktion (unter 2 Stunden)
- Preis/Leistung

••• 2. Neutral •••
- Der 3.000 mAh Akku bringt einen durch den Tag, viel mehr aber auch nicht. Dies ist leider bei den meisten Smartphones ein Problem.
- Noch kein USB-C Anschluss (stattdessen Micro-USB)
- Der 32 GB Speicher ist ausreichend. Er kann mit MicroSD-Karte aufgestockt werden (Fotos/Videos würde ich standardmäßig auf der externen Speicherkarte ablegen).
- Das nächste Update auf Android 8 kommt vermutlich. Ob es danach noch weitere Aktualisierungen gibt ist unklar.

••• 3. Negativ •••
- Kein Dual Sim (im Ausland muss ggfs. die Sim-Karte getauscht werden). Es handelt sich hier um die EU-Version, d.h. es muss einmalig mindestens für fünf Minuten mit einer europäischen SIM telefoniert worden sein, bevor eine SIM-Karte aus einem anderen Land eingelegt werden kann.
- Kein austauschbarer Akku (wie bei praktisch allen aktuellen Smartphones)

••• 4. Fazit und Kaufempfehlung ja/nein •••
Viele Stunden habe ich für die Recherche verbracht um ein Smartphone zu finden, was folgende Mindestkriterien erfüllt:

- Haltbarkeit auch wenn es mal auf den Boden fällt
- Gute Kamera bei wenig Licht
- Wasserdicht
- Unter 400 €

Das S7 ist das einzige Handy, was ich dazu gefunden habe. In der Praxis funktioniert es so gut, wie ich es mir vorgestellt habe. Insofern ist dieses 2 Jahre altes Smartphone immer noch auf der Höhe der Zeit.

Selbst wenn man die Preisgrenze von 400 € nicht beachtet, ergeben sich nicht viele neue Möglichkeiten. Die Galaxy S8 und S9 sind durch die riesigen Displays laut diversen Tests sehr anfällig für Displaybrüche.

Kaufempfehlung Galaxy S7: JA

••• 5. Empfehlenswertes Zubehör •••
Um das Smartphone zusätzlich zu schützen habe ich mir folgende Hülle dazubestellt: Galaxy S7 Hülle,HOOMIL Premium Handy Schutzhülle für Samsung Galaxy S7 Hülle Leder Wallet Tasche Flip Brieftasche Etui Schale, Schwarz (H3011)

Kurzfazit zur Hülle: Sehr gute Qualität und das Handy lässt sich für Videos o.ä. im Querformat hinstellen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1582056094-2013","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tim Allen","Auch nass noch sehr gut bedienbar!","11. März 2016","Alles in allem ein top Smartphone! Ich war bereits Besitzer der Galaxy S1 / S3 / S5 Modelle, also alles keine Magie für mich, aber neben dem üblichen und zu erwartenden schneller/mehr Speicher/flüssiger möchte ich zwei positive Punkte herausheben:

1) Wasserdicht war das S5 auch. Sogar Bierdicht. Aber: Man konnte es mit Wassertropfen oder Feuchtigkeit auf dem Display einfach nicht mehr bedienen. Das ist beim S7 nun anders! Ich mache viel draußen Sport; Regen, Schweiß, verschwitzte Hände kommen regelmäßig vor. Das S5 interpretierte diese Feuchtigkeit immer als zusätzliche ""Finger"" und es passierten wilde Dinge auf dem Display. Beim S7 kann ich nun problemlos Runtastic nach dem Laufen beenden oder unter der Dusche einen anderen Song anmachen. Der Fingerabdrucksensor funktioniert zwar nach wie vor nur sehr eingeschränkt bei Nässe, aber stattdessen kann ich jetzt immerhin problemlos PIN oder Passwort eintippen.

2) Die Kamera ist wie überall beschrieben super, löst unmittelbar aus und macht scharfe Bilder. Was ich lustig fand sind 2 neue Methoden, einen Selfie auszulösen. Einmal indem man auf der Rückseite mit dem Finger auf den Pulsmesser tippt und zum anderen durch Handerkennung. Ich hebe die flache Hand (Erkennung klappt so bis 2-3 m Entfernung vom Handy) und es startet ein kurzer Timer bis das Gerät auslöst. Genial! :-)","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&reviewerType=all_reviews"
"1582056105-2048","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. Müller","Eigentlich ganz gut, aber ...","21. Juni 2017","Ich habe mir dieses Handy gekauft, weil mein altes Gerät sich ständig von selbst abgedreht hat und nach einem Systemupdate auch nicht mehr geläutet hat. Nachdem ich mir die Testberichte und Kaufempfehlungen im Internet angeschaut habe, habe ich mich dann für das Samsung Galasy S7 entschieden.

Dabei handelt es sich eigentlich um ein gutes Handy, das für meine Zwecke völlig ausreichend (Telefonieren, Social-Media, einige Spiele, ab und zu Fotos, ...) aber das Problem, dass es sich immer wieder von selbst abdreht und dann wieder aufdreht besteht auch bei diesem Handy. Und wieder habe ich das Interneht bemüht und siehe da - das Problem tritt doch gehäuft auf. Ein Tipp, wie man es angeblich beheben kann, hat bei mir nichts gebracht.

Da hätte ich mir vom Weltmarktführer doch mehr erwartet.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&reviewerType=all_reviews"
"1582056119-2098","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Altair4","Hält was es verspricht!","2. Januar 2017","Zu diesem Hammer-Smartphone gibt es nicht allzuviel zu schreiben. Es gibt viele Testberichte und bei den meisten ist es als Testsieger hervorgegangen. Zurecht!
Es ist ein schlicht-schönes, wertiges Handy. Und es läuft super schnell. Akku hält bei (meiner) Nutzung knapp 2 Tage (Facebook, Whatsapp usw.)
Schnellladefunktion habe ich deaktiviert. Hier streiten sich noch die Geister, ob es dem Akku schadet oder nicht. Auch ohne Schnellladung ist der Akku schnell geladen.
Als Hülle kann ich die ""mumbi UltraSlim Hülle für Samsung Galaxy S7 Schutzhülle transparent (Ultra Slim - 0.80 mm)"" empfehlen. Die ist sehr gut verarbeitet und passgenau. Und man sieht sie kaum.
Ganz klare Kaufempfehlung für das Galaxy S7!!!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&reviewerType=all_reviews"
"1582056086-1982","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","DW","Nach 1 Woche Totalausfall + UPDATE: Verbindungsprobleme beim Neugerät","28. Februar 2017","Das Gerät funktionierte einwandfrei - ca. 1 Woche.
Ich hatte das Gerät quasi mit Samthandschuhen behandelt.
Auf einmal fror während der Bedienung (Blättern auf dem Startbildschirm) der Bildschirm ein. Nach Betätigen des Hauptschalters wurde der Bildschirm schwarz und dann rührte sich rein gar nichts mehr. Das Gerät ließ sich nicht mehr einschalten, und auch beim Anhängen ans Ladegerät gab es keine Reaktion.
Später bemerkte ich dann auch, dass das Gerät sehr heiß wurde - ohne dass man irgendetwas damit machen bzw. irgendetwas dagegen machen konnte (unangenehme Assoziationen kamen auf...). Also legte ich es (es war Abend) über Nacht beiseite.

Am nächsten Morgen war das Gerät wieder kühl, und nach dem Anstecken an das Ladegerät fand auf einmal auch wieder ein Ladevorgang statt (der Akkustand war auf 0 %), und das Gerät ließ sich darauf hin auch wieder ganz normal bedienen.
Ich vermute, es liegt hier wohl ein Problem mit dem Akku vor, der sich offensichtlich schlagartig entlud. Ein Blick auf die Einstellungen/Akkuverbrauch, welcher die Akkuverwendung seit dem letzten vollständigen Aufladen zeigt, scheint diese Annahme zu unterstützen (siehe Foto): Man sieht den rapiden Abfall des Stromverbrauchs von ca. 60 % auf 0 % - die Phase des leeren Akkus - und den kurzen Ladevorgang auf ca. 20 % am Morgen danach zum Zeitpunkt des Screenshots (obwohl seltsamer Weise die Uhrzeiten nicht genau mit den tatsächlichen Ereignissen übereinzustimmen scheinen).
Das Gerät lag vor dem Vorfall lange Zeit bei Raumtemperatur und die Entladung fand wenige Augenblicke nach der Wiederinbetriebnahme statt, d.h. die Gründe für das Problem können keine extremen Temperaturschwankungen oder Überhitzung aufgrund intensiver Nutzung o.ä. sein.

Es steht außer Zweifel, dass es sich bei diesem Gerät prinzipiell technisch um ein Top-Smartphone handelt, davon kann man sich nicht zuletzt auch anhand der vielen ""objektiven"" Produkttests im Internet überzeugen. Was diese Tests im Labor gegenüber einer ""subjektiven"" Kundenerfahrung aber nicht berücksichtigen (können), ist die langfristige Benutzung im Alltag und die Qualität im Sinne von Nachhaltigkeit und Zuverlässigkeit. Genau das ist aber letztendlich das, was für mich als Kunden über allen technischen Dingen von Bedeutung ist. Denn was nützt mir das beste Smartphone im Alltag, wenn ich mich nicht darauf verlassen kann, und das Gerät in einer womöglich heiklen Situation den Geist aufgibt, wenn meine Daten verlorengehen, oder ich mich in langwierigen Reparaturdienstleistungen mit dem Support herumschlagen und womöglich noch die Kosten für die Reparatur übernehmen muss (siehe einschlägige andere Rezensionen)?

Ich habe mich nun trotzt aller Widrigkeiten nochmals dazu entschlossen, nach Rücksendung des defekten Geräts eine neues zu erwerben, da ich von dem Smartphone an sich wirklich begeistert bin. Somit hoffe ich, dass ich das Gerät in meinem Erfahrungsbericht bald in einem besseren Licht präsentieren kann, als dies gegenwärtig möglich ist...

UPDATE 9.4.2017:

Ich habe nun mein neues Gerät fünf Wochen in Betrieb. Leider gibt es auch hier wieder ein neues Problem, das bereits etliche Male aufgetreten ist und das scheinbar willkürlich und sporadisch: Die Verbindung zum Mobilnetz geht verloren und kann nicht mehr automatisch hergestellt werden. Auch eine manuelle Netzwerksuche endet entweder überhaupt in einem erfolglosen Suchlauf, oder das das Gerät kann sich in das ausgewählte Heimnetzwerk nicht mehr einwählen und dort ""registrieren"" (Meldung: ""Kein Netz - nur Notrufe möglich""). Das Problem kann nur durch einen oder manchmal gar eine Serie (!) von Neustarts und Netzwerksuchläufen behoben werden.
Ein Blick ins Internet ergab dann, dass dieses Problem bereits seit einem Jahr (!) bekannt ist, aber es scheint Samsung selbst nach dem Update auf Android 7.0 nicht gelungen zu sein, es in den Griff zu bekommen.
Die Folgen des Problems sind wirklich sehr unangenehm, da die Verbindungsabbrüche nicht ""nur"" während eines Gesprächs auftreten, sondern auch während der Ruhephasen des Geräts, womit man für Anrufe einfach nicht erreichbar ist - ohne es zu wissen.
Soviel also wieder zum Thema der Zuverlässigkeit...
Manchmal tritt der Fehler auch tagelang nicht auf, kürzlich jedoch hatte ich das Gerät z.B. einmal ganztägig durchgehend als ""Hotspot"" in Verwendung, wobei der Fehler hierbei dreimal auftrat.
Ich hoffte vorerst noch, das Problem mit Hinweisen aus dem Internet beheben zu können, doch letztendlich vergeblich.
Der befürchtete Reparaturreigen hat nun also begonnen...","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews"
"1582056200-2398","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mista","Works like a heavy duty machinery!","21. März 2019","Bought this phone in 2016 brand new. I always had iphones before and this phone is much better quality. It still works like new, takes amazing photos! Hardware and software is close to the latest phones on the market. This phone has never gave me any problems like iphones did when they get older. Everything in this phone works as new. It has been dropped on the floor, water, tossed around, overheated on the sun and nothing has damaged it. great quality.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&reviewerType=all_reviews"
"1582056119-2099","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Layla","das war leider nichts...!","27. Juli 2018","Schon kurz nach dem ersten Start erfolgte der erste Absturz.
Neustart...Smartphone einrichten...fast geschafft...wieder Absturz, diesmal endgültig. Es war kein Neustart mehr möglich. Also Rückgabe. Schade, da es am Primeday-Tag deutlich günstiger war als normal. Ärgerlich ebenfalls, dass ich bereits die Schutzfolie angebracht hatte...","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&reviewerType=all_reviews"
"1582056056-1903","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","N. Düsing","Gutes Smartphone","5. März 2017","Ich nutze es seit Monaten täglich und hatte bisher kaum Probleme. Der Akku hält lange und ich habe da noch keine Ermüdungserscheinungen festgestellt. Vom Speicherplatz und der Geschwindigkeit habe ich auch noch keine Probleme gehabt. Es macht Spaß es zu benutzen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1582056069-1933","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sairotek","Vom HTC One M7 gewechselt","12. März 2017","Ich bin von einem HTC ONE M7 zu diesem Smartphone gewechselt. Ich bin von dem Phone komplett überzeugt. Verarbeitung ist super, die Haptik ist wertig. Das Display ist toll und die Akkulaufzeit ebenfalls. Laden geht sehr schnell, ca. 1:30h und das Handy ist voll. Die Möglichkeit eine SD Card einzusetzen ist ebenfalls super. Der Pulsmesser ist ein tolles Extra, die Kamera ist ein Traum und das Zubehör in Form von Gear VR und Gear360 echt eine tolle Ergänzung. Wahnsinn, was heutzutage alles mit ein paar Linsen und einem Handy geht. Das Phone ist schnell und ich habe keinerlei negative Anmerkungen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
