web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,
"1582057408-3975","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Schreibtischtäter","Ohne Fritzbox nicht sinnvoll","14. September 2018","Das Mobilteil hat kein eigenes Telefonbuch, sondern ist dafür auf die Fritzbox angewiesen. Ansonsten war die Verbindung mit dem Speedport problemlos, aber man muss jede Nummer von Hand eintippen. Schade. Habe es durch Gigaset SL350h ersetzt, die haben auch einen Li-Ion-Akku und ein eigenes Telefonbuch.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582057408-3973","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","F.","Reichweitenproblem im ECO Modus bei der Sprachqualität.","12. Januar 2019","Hat ein schön helles Display. Im gleichen Raum, wo die Fritzbox steht sehr gute Sprachqualität im ECO Modus. Verläßt man den Raum und nur eine nichttragende Wand ist dazwischen, beschwert sich der Gesprächspartner. Leider kann ich nicht bewerten, ob die Strahlung im Eco Modus extrem gering ist. Dann wären es wieder wegen der Gesundheit 5 Sterne. Schön wäre, wenn man im Eco Modus verschiedene SignalleistungsstufenRx/Tx einstellen könnte.  Meine Siemesgeräte haben auch über mehrer Stockwerke kein Problem beim Gespräch im Ecomodus an der selben Fritzbox. Jedoch ist auch bei den Siemensgeräten das Stahlungsniveau mir unbekannt.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582057406-3965","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Alex S","Nach 2 Jahren und 10 Monaten Netzteil defekt","13. Dezember 2019","Habe das Fritz Fon nun seit 2 Jahren und 10 Monaten und war bis dato immer zufrieden damit. Die weiße Linie um das Display herum ist mit der Zeit abgegangen, aber das hatte mich nicht gestört. Sprachqualität und Funktion des Telefons war bis jetzt immer sehr gut. Auch Akkuleistung war nichts zu meckern.  Nach Ablauf der Garantiezeit ist mir leider das Netzteil kaputt gegangen und nun muss ich mir ein neues Netzteil besorgen. AVM sagt, das Sie nichts machen können, auf Grund dessen, das es ausserhalb der Garantiezeit ist. Also Pech gehabt.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews","null"
"1582057406-3968","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Nie wieder AVM!!!","24. April 2019","Wir haben 4 Stück FRITZ!Fon C5 gekauft wovon keines mehr funktioniert. Bei allen ist der Lautsprecher defekt.
Wir haben es bei Amazon gemeldet, die uns an AVM weitergeleitet haben. Wir schilderten die Lage und es wurde uns gesagt wir sollen die Telefone zu AVM einsenden, und Sie entscheiden dann ob sie defekt sind oder nicht.
Da damit kein Telefon zur Verfügung seht, müssten wir neue Telefone kaufen um in der Firma erreichbar zu sein.
Was für ein Service von AVM!!! Da sollte man doch überlegen ob man von dieser Firma noch etwas kauft.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews","null"
"1582057403-3961","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Kaffeetasse","joar","16. Juli 2018","Ich hatte schon die Vorgänger dieses Telefons. Daher bin ich grundsätzlich von der Qualität überzeugt. Allerdings ist dies das erste Telefon was mir Probleme bereitet. Der Anrufbeantworter ist von Beginn an voll. Das lässt sich auch nicht mit Software updates beheben. Dieses Problem ist bekannt und entweder man hat es oder man hat es nicht. Da ich es genieße auch mal nicht erreichbar zu sein, stört mich der Ausfall vom Anrufbeantworter nicht.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=critical&pageNumber=4&reviewerType=all_reviews","null"
"1582057411-3984","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Martin Kadlec","Nicht mit Kopfhörer oder Headset zu gebrauchen.","2. Februar 2020","Das C5 ist mein viertes FRITZ!FON und das aus dem Grunde, weil es sich im Prinzip um gute und zuverlässige Telefone handelt... wenn... ja, wenn AVM nach vielen Jahren endlich das hinbekommen würde, was jeder Handy-Hersteller ohne irgendwelche Anstalten hinkriegt: einen zuverlässigen Betrieb über die Jack-Buchse angeschlossener Kopfhörer.
Beim C4 z.B. hörte die Gegenseite immer ein extrem starkes Brummen, solange die Displaybeleuchtung an war.
Dieses Problem hat das C5 nicht. Statt dessen hört die Gegenseite Echos und beide Seiten ein ständiges Rauschen bzw. leichtes Brummen, welches nicht mehr mit der Displaybeleuchtung zusammenhängt, aber auf Dauer eben nicht auszuhalten ist.
Ich habe das Telefon zurückgeschickt, da ich mich nicht auf weitere Experimente mit dem Kauf von ""empfohlenen"" Headsets einlassen wollte, welche aber laut Informationen diverser Benutzer auch nicht immer zuverlässig funktionieren.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews","null"
"1582057428-4014","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","win","hat nicht mal 2 Jahre funktioniert...","3. Juli 2019","und nach Telefonaten und Rücksendung auf unsere Kosten(7,49€) kommt nach einer Woche die Aufforderung der Firma AVM, Bestellunterlagen zu schicken. Es sieht nicht nach einer zeitnahen und kostengünstigen Lösung aus. Viel Aufwand und wenig Hoffnung auf ein funktionierendes Telefon.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews","null"
"1582057413-4002","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Aham","Gutes Telefon, wenn man nicht gerade die Montagsware kriegt","4. April 2018","Der Vorteil eines Fritz!Fon liegt auf der Hand. Verbindung und Administration mit der Fritz-Box funktioniert zuverlässig, schnell und simpel. Die erste Lieferung war defekt. Die Tastatur spielte verrückt - der Wählknopf erzeugte eine 5, die 2 wählte 8 usw. Der Umtausch ging schnell und unproblematisch. Die Ersatzlieferung funktioniert jetzt nach einem Monat einwandfrei.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews","null"
"1582057401-3950","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","D. Müller","Gehäuse bricht nach rund einem Jahr","9. August 2019","Ich habe jetzt schon das dritte Gerät, da immer nach ungefähr einem Jahr oder früher die Gehäuseoberschale bricht, und zwar ziemlich genau in der Mitte neben der Lautsprecher- bzw. der Brief-Taste. Da man das hier auch auf Fotos in anderen Rezensionen sehen kann, bin ich nicht der Einzige mit diesem Problem. Der Amazon-Support hat das Gerät im Rahmen der Gewährleistung immer vorbildlich ausgetauscht; der AVM-Support stellt sich leider immer tot. Weil der Empfang im Vergleich zu anderen Herstellern auch unterirdisch ist, werde ich zum nächstmöglichen Zeitpunkt auch meine Fritzbox austauschen. Bin froh, wenn ich endlich von AVM weg bin.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews","null"
"1582057406-3966","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","mundler","Telefon nicht hochwertig verarbeitet","14. September 2019","wir haben das fon jetzt ca 4 monate, die sprachqualität ist nicht besonderst gut. außerdem lösen sich jetzt schon teile vom telefon. allerdings muß ich dazu sagen, das es schon 2 mal runtergefallen ist.
wir haben davor eins von gigaset gehabt, ca 5 jahre, bis wir jetzt umgestellt haben.
in diesen 5 jahren ist das telefon mit sicherheit 50 mal auf den boden geflogen, batteriedeckel wieder drauf , weiter gings.
das telefon ist in meinen augen billig gebaut, die sprachqualität nicht besonderst gut. das handling ist in ordnung, der anschluß war kein problem
ich würde es kein 2 mal mehr kaufen","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews","null"
"1582057413-3993","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Michael K.","Eigentlich ein tolles Telefon","12. Dezember 2019","Eigentlich ein tolles Telefon. Alles einfach und wie gewohnt von AVM. Leider ist die Haltbarkeit eher schlecht. Wir haben zwei der Telefone und insgesamt musste ich schon dreimal eins einschicken, bzw. tauschen. Immer ist der Lautsprecher Defekt. Schade. ansonsten ist es sehr, sehr gut","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews","null"
"1582057413-3998","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Roman S.","Leider Software Probleme","25. April 2019","An sich ist das Fritzfon ein tolles Telefon! Sehr einfache Installation, tolle Funktionen und das Design ist auch in Ordnung.
Leider stürzt das Telefon regelmäßig ab und man muss es wieder manuell AN-Schalten. Nach Aktivierung ist laut Display der Akku leer, welche jedoch die ganze Nacht geladen wurde.
Ich hatte bereits ein Telefon aufgrund dieses Defektes getauscht und anstandslos Ersatz erhalten, dass Ersatzgerät hat jedoch nach ein paar Woche ebenfalls tägliche Abstürze...","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews","null"
"1582057428-4018","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Kunde","Gutes Telefon, nicht Head-set-tauglich","9. August 2019","Installation und Einrichtung von Telefonbüchern, etc. ist supereinfach. Bei ""normalen"" Telefonaten ist der Klang und Sprachqualität auf beiden Seiten anstandslos. Bei Verwendung eines Head-sets entstehen auf der Gegenseite jedoch so starke Brummgeräusche, dass ein Telefonat unmöglich wird. Dies tritt bei beiden gleichzeitig gekauften Fritz-Fons und allen drei verwendeten Head-sets (Apple, Sharkoon, Sennheiser) auf. Schade...","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews","null"
"1582057396-3932","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Michaela","3 C5 seit Dezember 2016 gekauft. Alle haben gebrochene Kunststoffteile.","4. Januar 2019","Ich habe insgesamt 3 C5 und 2 aältere F-Geräte. Alle haben Schäden am Gehäuse.

C5: die Kunststoffabdeckung unterhalb der Tastatur ist ausgebrochen
F: Die unteren Ecken sind ausgebrochen.

Schade, da es sonst perfekt mit den AVM-Routern harmoniert.

Ich gehe übrigends sehr vorsichtig mit den Geräten um. Runterfallen usw. war nicht die Ursache.","3,0 von 5 Sternen","","","null"
"1582057411-3985","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","emelu","AVM C5 Dect-telefon an 7490","9. Mai 2017","Schlechte Tonqualität,manchmal ist die Verbindung auch recht instabil, also Aussetzer und Rauschen. Am Funksignal hängt es wohl nicht, weil das Problem in jedem Raum auftritt, selbst neben der Basis. Eventuell habe ich nicht die optimalen Einstellungen an der Basis, es ist aber auch sehr schwierig nachzuvollziehen welche man denn nun braucht wegen den Fachbegriffen und mangelnden Informationen über den Telefonanschluss.
Volle Lautstärke für den Lautsprecher geht nicht, das führt zu unangenehmer Übersteuerung.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews","null"
"1582057408-3974","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Markus Fischer","Defekter Akku, Grafikfehler im Display","30. November 2019","Gerät kam mit leerem, defektem Akku. Nach Herausziehen der Schutzlasche schaltete sich das Gerät nicht ein, wie von der Anleitung versprochen. Nach Einlegen in die Ladestation ging das Gerät an, hat dann die Basisstation kurzzeitig gefunden, nur um sie dann alle paar Sekunden wieder zu verlieren und neu zu suchen. Sofort nach dem Herausnehmen aus der Ladestation war das Telefon wieder aus, also Akku defekt.

Das war aber nicht der einzige Defekt: In der Ladestation gab es Grafikfehler im Display, z.B. beim Durchscrollen des Einstellungsmenüs, wo ein Teil der Hervorhebung des zuvor ausgewählten Menüpunkts nach dem Wechsel auf den nächsten Menüpunkt noch zu sehen war, oder der Text ""Suche Basis"" von der Mitte aus an den rechten Displayrand verschoben war, so dass ein Teil des Wortes ""Basis"" abgeschnitten war.

Diese Grafikfehler kamen offenbar zufällig und an verschiedensten Stellen. Habe den Eindruck, dass das entweder ein sehr lange gelagertes Gerät war, das durch Tiefentladung eine beschädigte Stromversorgung hat, die nun so unzuverlässig ist, dass sie die normalen Gerätefunktionen stört, oder dass es sich um eine sehr schlechte Qualitätskontrolle in der Produktion handelt und dieses Montagsgerät trotz zahlreicher Probleme nicht aussortiert wurde.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582057416-4007","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Johann Foerster","Mal so, mal so","20. März 2018","Habe 2 von diesen Telefonen vor Weihnachten gekauft. Aufbau, Einrichten war kein Problem. Ein Telefon funktioniert einwandfrei, das andere bricht nach ein paar Minuten das Gespräch ab. Nach mehrmaligen Neuwahlen immer wieder das gleiche.. Jetzt kann ich es nicht mehr zurückgeben und bleibe auf dem defekten Teil sitzen. Unverständlich","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews","null"
"1582057411-3986","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","A. Kopf","Tolles Telefon, aber Abzug wegen Akku","24. November 2019","Das Gerät an sich ist super und hat sehr viele nützliche Funktionen, besonders in Kombination mit einer Fritzbox. Man kann z.b. über das Telefon bestimmte Einstellungen der Fritzbox ändern (z.B. WLAN ein- / ausschalten. Eigentlich wäre es glatte 5 Sterne wert.

ABER: nach weniger als 3 Monaten war bei mir der Akku defekt, was dazu geführt hat, dass sich das Telefon spontan mehrmals wöchentlich ausgeschalten hat. Das Problem ist wohl bei AVM bekannt, trotzdem musste ich den Ersatzakku (~10€) selbst bezahlen (Akkus sind Verschleißteile und von der Gewährleistung ausgeschlossen). Bei einem Defekt nach 3 Monaten hätte ich mir mehr Kulanz gewünscht. Daher nur 3 Sterne.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews","null"
"1582057406-3970","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Minimaus","Nach nicht mal 6 Monaten Defekt einer Taste","26. Februar 2018","Nach dem recht seltenen Einsatz im privaten Gebrauch, zeigt sich nach nicht mal 6 Monaten ein Defekt einer Taste (mit Briefumschlag). Hier ist der Druckpunkt nun deutlich tiefer als bei allen anderen Tasten. Man benötigt einen deutlich stärkeren Tastendruck als bei den anderen Tasten um sie zu aktivieren. Gewährleistung über Amazon irgendwie nicht möglich??? Amazon bietet lediglich an sich an den Kundensupport von AVM zu wenden. Dort habe ich jetzt eine Anfrage gestellt. Man bietet ein Einschicken des defekten Gerätes an und eine Prüfung des Defektes. Hat nur den Nachteil: bin wahrscheinlich längere Zeit ohne Festnetztelefon :-((
Bei so hochwertigen Geräten erwarte ich eigentlich eine unkomplizierte Abwicklung der Gewährleistung durch den Verkäufer (Amazon). Schade.
Sonst kann ich nur sagen: das Fritzfon ist ein super Telefon. Wir nutzen es in Verbindung mit der Fritzbox 7490. Bisher waren wir immer damit sehr zufrieden.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews","null"
"1582057403-3953","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Erik M.","Super !!aber Vorsicht wenn man keine Fritz!box hat!!!!","17. Oktober 2019","Sehr schönes Telefon. Fast alles sehr gut umgesetzt. Achtung für eine gute Nutzung ist eine fritzbox zwingend notwendig! Habe versucht das Telefon bei meinen Eltern an einer o2 Dect Basisstation zu benutzen. Das anmelden hat gut geklappt, nur leider hat man dann ein Telefon wie 1990! Wenn man es ohne fritzbox nutzen möchte steht einem nichts zur Verfügung außer das reine telefonieren mit händischer Nummerneingabe. Somit besitzt es nicht einmal eine Rufnummerspeicherung (Telefonbuch)! Alle Funktionen bis auf das reine telefonieren und eventuell ein Wecker stehen nur in Verbindung mit einer fritzbox! (Durch Telefonat mit dem Support bestätigt)
Fazit: fritzfon + fritzbox = top Telefon mit allen Möglichkeiten! Eine super Kaufempfehlung! Es verfügt sogar über einen Lithium Ionen Akku.
Jeder der keine fritzbox zuhause hat kann sich den Kauf schenken.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=critical&pageNumber=4&reviewerType=all_reviews","null"
"1582057413-4000","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Gunnar","Einsatz im EFH","23. Mai 2018","Das Gerät hat viele Funktionen - und lässt sich leicht anmelden. Leider nur 3 Sterne, da selbst ein zusätzlicher Verstärker dieser Marke nicht für unterbrechungsfreie Gespräche sorgen konnte. Der Router ist ok :-) aber auch hier nur! mit wlan Verstärker. Wir sprechen hier über einen Bungalow und es muss durch eine Betondecke gefunkt werden. Rücknahme schnell und zügig vielen Dank.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews","null"
"1582057396-3924","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Talleyrand","mit kleinen Überraschungen","23. April 2018","gutes gerät, das vorab, macht einen wertigeren Eindruck als das Vorläufergerät und liegt besser in der Hand. Manchmal tun aber die Tasten nicht genau das, was draufsteht, zum Beispiel führt daer Abruf der Anruferliste bisweilen ins Telefonbuch. Ist vielleicht ein Softwareproblem. Ein Stern Abzug.
Neuer Kommentar im Oktober 2018:
Mittlerweile ist das Bedienen des Geräts ein Glückspiel. Es sind mehrere Anläufe notwendig eine Rufnummer richtig einzutippen oder eine Nummer aus dem Telefonbuch zu übernehmen. Man den Eindruck, es sei ein Zufallsgenerator eingebaut. Reklamation über Amazon geht nicht ohne weiteres. Amazon verweist auf den Lieferanten. Der Kundendienst von AVM verhält sich formell und bürokratisch, statt das Problem mit einem Neugerät zu beheben. Kundenfreundlichkeit kenne ich anders.","1,0 von 5 Sternen","","","null"
"1582057416-4010","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Gabriele Beutel","schlechter Akku","12. Februar 2019","Leider versagt nach nur 3 Monaten schon der Akku und das Telefon stürzt während Gesprächen ab.
Haltbarkeit des Akkus ohne Gespräche zu führen etwa 2 Stunden, dann ist er wieder leer.
Telefon an sich wäre einfach zu bedienen und bietet auch viel für diesen Preis.
Vermute auch, dass das Gerät einen Wackelkontakt hat. Leider keine Emailadresse vom Verkäufer zu finden, um zu reklamieren.
Da ein Telefon aber zum Telefonieren gedacht ist, ist dieses Gerät wegen dem schlechten Akku keine Kaufempfehlung.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/AVM-DECT-Komforttelefon-Komfortdienste-Box-Funktionen-deutschsprachige-Schwarz/product-reviews/B01BBWWFB2/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews","null"
