web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,
"1582057266-3664","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Dheeraj","One ear plug Not working as it was before","18. September 2019","One of the ear plug is not working anymore ( very less sound thanThe other one)","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews","null"
"1582057282-3736","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Daisy Duck","Nach 2 Monaten kaputt","24. Februar 2019","Im Dezember gekauft, im Februar bereits kaputt (Der Klassiker = Totalausfall auf einer Seite)","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&filterByStar=critical&pageNumber=20&reviewerType=all_reviews","null"
"1582057242-3562","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Pueschi","Mit Abstand die schlechtesten Kopfhörjeer, die ich je hatte","9. Juli 2019","Als ich die Kopfhörer das erste Mal verwendet habe, dachte ich fast, mein Gehör wäre zum Teil verloren gegangen, oder mein Handy sei kaputt. Gott sei Dank ist nichts davon der Fall, mit den Kopfhörern verkommt einfach nur jedes Lied zu einer dumpfen, basslastigen farbloser Quälerei ohne Höhen, dafür aber mit vielen Tiefen^^ Über die Haltbarkeit kann ich nichts sagen, weil ich sie nur einen Tag lang verwendet habe.

Ich habe schon viele Kopfhörer in dem Preissegment verwendet und alle klangen zumindest akzeptabel bis gut, was hier geboten wird, ist meiner Meinung nach deutlich zu wenig.

Aktuell verwende ich die JBL T290 (für 10€ ergattert), beim Klang liegen Welten dazwischen. Allerdings sollen die schnell kaputt gehen und ich glaube, ich hatte die auch schon einmal - relativ kurz nur.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews","null"
"1582057255-3611","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Vievenn schönleiter","Schade","22. Oktober 2018","Eine Seite funktioniert nicht mehr nach kurzer Zeit. Der sound war gut aber das enttäuscht mich.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews","null"
"1582057259-3633","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Marvin passt so","Gut aber schnell kaputt","19. Januar 2019","Die klangqualität WAR wirklich toll und auch von Gefühl liegen sie gut im Ohr.

Leider nach knapp 2 Monaten schon kaputt..","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews","null"
"1582057252-3601","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","ingooo","3 Wochen nur","28. Mai 2019","Also nach innerhalb von 3 Wochen ging der linke kopfhörer nicht mehr....
Qualität sieht anders aus","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews","null"
"1582057287-3751","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Calypso","Nach 2 Tagen schon kaputt","9. Januar 2020","Ich habe die Kopfhörer jetzt 2 Tage benutzt und sie sind jetzt schon Kaputt.Kein Bass mehr und der Ton hallt extrem.Nicht empfehlbar!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&filterByStar=critical&pageNumber=22&reviewerType=all_reviews","null"
"1582057250-3591","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Goalie90","Nach 4 Monaten...","9. Juli 2019","Nach 4 Monaten fängt der rechte InEar, von jetzt auf gleich, an an deutlich an Lautstärke zu verlieren.

Der Ton ist für die InEars soweit echt gut, aber ein Produkt was nur 4 Monate hält ?

Schade.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582057280-3719","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","SIMONA","Low-quality","30. Mai 2019","It lasted 4 weeks. Not happy about it","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&filterByStar=critical&pageNumber=19&reviewerType=all_reviews","null"
"1582057259-3629","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Jennifer K.","Geht so","7. Juli 2019","Leider gehen die JBL kopfhörer so schnell kaputt. Allein wenn man sie falsch eingepackt hat und zu sehr knickt ist wackelkontakt oder ein Kopfhörer ist schon kaputt oder so leise","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews","null"
"1582057333-3894","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Paul komatowski","Nach ca 3 Monaten kaputt","12. April 2019","Halten leider nicht lange ist Jetze mein zweites Paar und immer ging der linke nach einer Zeit nicht mehr aber für den Preis will ich auch nicht meckern sonst super Kopfhörer","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&filterByStar=critical&pageNumber=36&reviewerType=all_reviews","null"
"1582057337-3900","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Anonym","Schlechte Qualität","21. Dezember 2017","Die Kopfhörer sind vom Sound ok. Leider ist aber der linke Kopfhörer nach nicht einmal 6 Monaten kaputt. Außerdem haben sich die Kopfhörer in weiß sich blau grünlich verfärbt.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&filterByStar=critical&pageNumber=37&reviewerType=all_reviews","null"
"1582057244-3570","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","!!!ABSOLUTE KEINE KAUFEMPFEHLUNG!!!","18. Juni 2019","Die Kopfhörer haben eine  sehr schlechten und vor allen Stereo Tonqualität..ausserdem wenn man etwas lauter Musik hört bekommt das jeder in der Nähe mit und das Steuerungselement an der Seite des Kopfhörers ist sehr schwer und groß! Akku hält ebenso nicht lange wie hier angegeben max. 2 Std..Ich hatte früher mal von eine andere Marke günstigere gekauft und die sind im Vergleich zu diese viel viel besser!
!!!ABSOLUTE KEINE KAUFEMPFEHLUNG!!!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=critical&pageNumber=4&reviewerType=all_reviews","null"
"1582057255-3612","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Hlue","Drei Monate top, danach leider Schrott","14. Juli 2019","Ich habe die Kopfhörer vor drei Monaten gekauft und war zu Beginn sehr zufrieden. Die Tonqualität war gut und der Sitz der Kopfhörer angenehm. Allerdings haben sie nun einen Wackelkontakt bekommen, obwohl ich normal damit umgegangen bin. Natürlich ist der Preis der Kopfhörer nicht sehr hoch, aber dass sie so schnell kaputt gehen, damit hätte ich nicht gerechnet.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews","null"
"1582057273-3690","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Mk","Die Lautstärke ist sehr schlecht","1. Juli 2019","Kopfhörer sind viel zu leise ,sehr schlechte Qualität.
Würde ich nicht weiterempfehlen!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews","null"
"1582057242-3563","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Flo","Schrott! Nicht empfehlenswert.","12. November 2019","Das Produkt ist günstig aber nicht preiswert.
Es ist mittlerweile praktisch nutzlos, da es ein Wackelkontakt hat. Ich habe es nur wenig benutzt (bei der Arbeit während den Pausen um abzuschalten). Die meiste Zeit war es in einer Seitentasche.
Die Ton Qualität ist nicht wirklich gut, es klingt. als ob die Musik sehr weit entfernt ist.
Man sollte sich nicht von günstigen Preis täuschen lassen. Es ist schrott! Schmeißt nicht euer Geld raus!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews","null"
"1582057319-3878","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Herr Bratwurst","Zum telefonieren OK, ansonsten nicht zu gebrauchen.","25. August 2018","Mit einiger Verwunderung nehme ich zur Kenntnis, dass der Sound dieser Ohrhörer hier immer wieder gelobt wird. Jeder der einmal auch nur geringfügig teurere Ohrhörer besessen hat wird zu dem Urteil kommen, dass Musikgenuss mit diesen Blechglöckchen hier völlig ausgeschlossen ist. Selbst meine alten Philips SHE-7000, die einstmals keine 17€ gekostet haben, sind Welten, wirklich WELTEN besser als dieser Schund hier. Wer hier die Soundqualität lobt, sollte DRINGEND mal einen qualifizierten HNO-Arzt seines Vertrauens aufsuchen.
Ansonsten erscheint mir die Verarbeitung optisch und haptisch recht gut. Wer nur ein robustes Headset zum telefonieren sucht kann hier glücklich werden.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&filterByStar=critical&pageNumber=34&reviewerType=all_reviews","null"
"1582057247-3587","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","ZamonaR","Sehr enttäuscht - nach nicht mal einem Jahr kaputt","12. Februar 2020","Am Anfang war ich sehr begeistert von den Kopfhörern. Leider waren sie jedoch nach nicht mal einem halben Jahr kaputt - und das obwohl sie nicht so oft benutzt waren. Das Kabel ist zwar sehr stabil, ein Ohr hat jedoch nicht mehr funktioniert","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews","null"
"1582057308-3846","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Bernhard Luger","Reklamation","20. Mai 2019","Teil funktioniert nicht mehr","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&filterByStar=critical&pageNumber=31&reviewerType=all_reviews","null"
"1582057301-3811","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","kl","Nicht gut","8. Juli 2019","Kopfhörer waren nach 2 Monaten kapput!","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&filterByStar=critical&pageNumber=28&reviewerType=all_reviews","null"
"1582057306-3834","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Abrar Haider","Billig","4. Dezember 2018","Müll","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&filterByStar=critical&pageNumber=30&reviewerType=all_reviews","null"
"1582057273-3693","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Kay","Sound gut, Haltbarkeit bescheiden","5. Januar 2020","Gehen viel zu schnell kaputt","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews","null"
"1582057259-3636","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","G.D","Nicht besser als die anderen","19. Mai 2019","Erst war Alles gut,  nach ca 1 Monat das selbe wie mit allen Kopfhörer...eine Seite Funktioniert nicht mehr","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews","null"
"1582057319-3870","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","h.b","Schade","20. August 2017","Diese Kopfhörer sind  für dieses Geld richtig gut!
Sitzen perfeckt im Ohr kein Kabelsalat durch das flache Kabel und ein richtig guter Sound.
Leider nach 3 Wochen am Stecker ein Wackelkontackt.
Wirklich Schade, aber da bingt der beste Sound nichts wenn alles nur noch verwackelt ankommt.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&filterByStar=critical&pageNumber=34&reviewerType=all_reviews","null"
"1582057303-3827","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Isa","Defekt","3. Dezember 2019","Nach nichtmal 2 monaten defekt","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&filterByStar=critical&pageNumber=29&reviewerType=all_reviews","null"
"1582057268-3675","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Brigitte","Starke Einbußen im Kabelbereich","19. Mai 2018","Diese Kopfhöhrer sind der reinste Mist, Kabelbruch innerhalb weniger Wochen. Das Kabel bricht auf und man hat den ganzen Kabelsalat auf dem Schoß","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=critical&pageNumber=14&reviewerType=all_reviews","null"
"1582057315-3867","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","JuliaT","Nach 5 Wochen defekt!?","24. November 2017","Nach nur 5 Wochen mäßiger Nutzung sind die Kopfhörer defekt! Absolute Frechheit! Bloß nicht kaufen. Richtig ärgerlich und nur rausgeschmissenes Geld!!!!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&filterByStar=critical&pageNumber=33&reviewerType=all_reviews","null"
"1582057293-3783","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Jens Devloo","Broke down after a few months","30. März 2019","Good headphones, but low quality. My left earbud stopped playing after a few months of use","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&filterByStar=critical&pageNumber=25&reviewerType=all_reviews","null"
"1582057242-3564","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Niklas Dinklage","Höhen und Mitten matschig","13. Juli 2018","Die meisten Rezensionen hier kommen anscheinend von Nutzern, die in ihrem Leben noch nie gute Kopfhörer gehört haben... Der Bass ist zwar gut da, das war es aber auch. Die Höhen und Mitten klingen total matschig und unsauber. Die Kopfhörer sitzen recht gut und bequem im Ohr, auch über längere Zeit. Über die Qualität kann ich leider nichts sagen, habe die Kopfhörer erst seit 2 Tagen.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews","null"
"1582057277-3715","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Desiree G.","Gute Qualität, nicht langlebig","11. Juni 2019","Die Kopfhörer haben für den Preis eine wirklich gute Qualität jedoch ging die rechte Seite nach ca 6 Monaten kaputt ohne jegliche äußerliche Einflüsse
Was sehr schade ist","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&filterByStar=critical&pageNumber=18&reviewerType=all_reviews","null"
"1582057284-3741","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Minderwertig ..","11. Februar 2020","Nach 4 Wochen sorgfältiger Behandlung kaputt gewesen.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&filterByStar=critical&pageNumber=21&reviewerType=all_reviews","null"
"1582057237-3543","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Muhammad Umar","One side stopped working within few days","5. Dezember 2018","I would never recommend this handsfee to anyone. Is is very uncomfortable and its one side stopped working within few days. It also causes pain in the ears. Would never buy it again.","1,0 von 5 Sternen","","","null"
"1582057284-3739","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Isabel","Bass und Ton Qualität","7. Februar 2019","Die Ton Qualität isz gut der bass könnte besser sein. Drücken etwas in den horen aber für die preis leistung sehr gut","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&filterByStar=critical&pageNumber=21&reviewerType=all_reviews","null"
"1582057275-3699","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Bea","Könnte besser sein","26. April 2018","Eigentlich sind diese Kopfhörer echt klasse, guter Klang für diesen Preis, jedoch nach nicht mal 2 Monaten funktioniert nur mehr ein Hörer, das sollte natürlich nicht sein","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/JBL-Ear-Kopfh%C3%B6rer-Steuerung-Mikrofon-schwarz/product-reviews/B01MG62Z5M/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=critical&pageNumber=17&reviewerType=all_reviews","null"
