web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582057806-4240","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Lea Beck","der andere Gesprächspartner hört einen nicht.","25. September 2017","Das Telefon ist Mist. Haben es vor einem Jahr gekauft und benutzen es nur wirklich selten (nur für Eltern und Pizza-Lieferant). Anfangs hat alles super funktioniert, jedoch hat sich nach ein paar Wochen herausgestellt das die Gesprächspartner einen nicht mehr hören. Mussten dann weiter mit Handy telefonieren, somit war das Telefon nutzlos. Zwischendurch hat dann wieder alles funktioniert und wir haben das Telefon wieder benutzt. Jetzt ist das Problem wieder aufgetaucht. Der Produktservice ist auch nicht zu gebrauchen. Mal sehen was sich da jetzt machen lässt.

Es ist auf jeden Fall nicht weiterzuempfehlen!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews"
"1582057789-4185","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Nicht die Qualität die man erwartet","2. Februar 2020","Eigentlich ein gutes Telefon aber nach zwei ein halb Jahren ging es nicht mehr, das Display ist sehr blass und es lät nicht mehr.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=critical&pageNumber=11&reviewerType=all_reviews"
"1582057764-4129","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","shaligram","GIGASET 415  Wegwerfprodukt ohne Garantie","11. November 2019","Telefon zeigt nach wenigen Monaten Totalausfälle (Gespräch bricht ab, Display schwarz) trotz geladenem Akku.
Auch ein Akkutausch half nicht; ein Anruf bei Gigaset brachte die Erkenntnis (über die Produktnummer), dass das Gerät nicht für Deutschland hergestellt sei und nicht repariert werden könne. Tolle Hilfe. Was verkauft Amazon hier? Ein Wegwerfprodukt!?","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews"
"1582057777-4173","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Michael Z.","Beinlich!!!","30. Oktober 2018","Schade, das Amazon nach Österreich Telefone versendet, die man in Österreich wegen der Stecker nicht nützen kann.
Ein absolutes No-Go!!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews"
"1582057798-4204","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Peter Ludwig","nicht zu empfehlen","10. Oktober 2019","leider keine Akkus dabei, nicht zu empfehlen!!!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews"
"1582057803-4231","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Cristiani Gomes","Worth the price","2. Juni 2016","I have had more user friendly devices before. But anyway, for the price it is good enough. No regrets though.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=critical&pageNumber=15&reviewerType=all_reviews"
"1582057768-4148","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Gigi","Umständlich zu bedienen","17. März 2018","Gigaset A 415 Duo ist umständlich zu bedienen, das Gleiche gilt für die Programmierung. Großer Nachteil: der Name des Anrufers wird nur so kurz eingeblendet, dass man ihn nur sieht, wenn man das Gerät gerade in der Hand hat. Wer kennt schon alle Nummern auswendig!
Die Vorgänger bei uns waren Geräte von ALDI, superleicht zu bedienen und mindestens genau soviele Funktionen.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews"
"1582057798-4212","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Arthur Steiner","Unübersichtlich","18. Januar 2020","Etwas kompliziert die Bedienung und die Einstellungen","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews"
"1582057774-4168","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Mohammed Taghzouti","Nicht geeignet für Senioren.","16. März 2017","Ich habe das Telefon für meine Schwiegermutter (über 70) gekauft, leider waren die Ziffern zu klein für Sie, und das Menu, und die Benutzung  kompliziert für sie. am Ende habe ich das Telefon als Ersatz behalten, und einen neuen gekauft.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews"
"1582057800-4216","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Thomas S.","AB mit Speedport nicht möglich. Für uns ungeeignet.","2. Dezember 2018","AB mit Speedport nicht möglich. Für uns ungeeignet. Rückgabe war Problemlos.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=critical&pageNumber=14&reviewerType=all_reviews"
"1582057777-4178","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","B.Görlich","Gutes Telefon mit Manko","30. Januar 2020","An sich ein gutes Telefon mit guter Tonqualität. Allerdings nach 2 1/2 Jahren funktioniert das eine Mobilteil nicht mehr was definitiv zum Sternabzug führt.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews"
"1582057766-4140","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","U. Pesch","Leider eine niederländische Ausführung 😞","13. März 2019","Leider handelte es sich bei meinem zugesannten Modell um ein Gigaset Telefon welches für die Niederlande hergestellt wurde. Die Sprache im Telefon konnte ich nachdem ich ""gegooglet"" habe, da auch die Bedienungsanleitung auf holländisch war,umstellen. Aber leider nicht die Ansage im AB,da die Spracheinstellung bei diesem Modell nicht möglich ist. Also entweder so hinnehmen oder zurück geben. Sehr schade. Ansonsten ist das Telefon topp 😉.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews"
"1582057798-4206","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Fritz","Technisch OK","21. Februar 2019","Aber leider zu leiser Ton, der nicht höher eingestellt werden kann. Speziell über etwas Schwerhörige ein großer Nachteil.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews"
"1582057756-4097","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Craxxle","2x kaputt in 6 Monaten","15. Mai 2018","Das Gerät funktioniert zunächst einwandfrei. Anfangs muss es einmal voll geladen und dann komplett entladen werden, damit danach die Anzeige auf dem Ladebalken korrekt ist.

Gesprächsqualität ist gut auch beim Lautsprecher. Wurde z.T. für Kundengespräche aus dem Home Office genutzt und auch dafür gut geeignet.

Nach etwa zwei Monaten waren jedoch keine Anrufe mehr möglich. Wähltöne waren noch zu hören aber danach nichts mehr. Anrufe kamen noch durch und Stimme vom anderen Ende der Leitungsende gelegentlich auch. Gehört hat mich der Gesprächspartner nicht mehr. Austausch ging schnell und unkompliziert. Nach weiteren zwei bis drei Monaten wieder dasselbe Problem beim neuen Gerät. Erneuter Austausch wieder problemlos und jetzt funktioniert es erstmal.

Sollte das Gerät nun länger halten gibt es bleiben Sterne für das grundsätzlich gute Preisleistungsverhältnis.

Ich freue mich, wenn meine Rezension hilfreich für Sie war. Fragen beantworte ich soweit möglich gerne.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=critical&pageNumber=2&reviewerType=all_reviews"
"1582057803-4225","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Burak","Akkulaufzeit für die tonne","19. Januar 2020","Defekt","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=critical&pageNumber=15&reviewerType=all_reviews"
"1582057789-4190","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Tanja Seebald","Kein Telefon für die fritzbox","29. August 2016","Kein so gutes Gerät in Verbindung mit der fritzbox 7490 der Akku ist ruckzuck leer, und der Empfang ständig gestört","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=critical&pageNumber=11&reviewerType=all_reviews"
"1582057766-4139","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","raisa","ganz schlechte Akku","22. August 2018","Nach dem ein Jahr Akku ladet sich nur auf eine Zelle, nicht mehr,egal,wie lange laden sie sich.Reicht für 30 min.Gespräch maximum, nicht länger","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews"
"1582057766-4133","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Carl der Große","Schnell ist nicht...","17. Mai 2018","Das Telefon ist ansich gesehen formschön und praktikabel. Nur leider setzt oftmals der ""Empfang"" aus, sodass ein schnelles Telefonat erst nach einer Minute stattfinden kann da es sich erst neu mit der Basis verbinden muss... und auch bei ankommenden Anrufen kann es sein das die Verbindung erstmal ausfällt... Ansonsten gibt es nichts zu bemängeln.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews"
"1582057798-4209","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","keine","14. Oktober 2019","Das eine Teil setzt immer aus und oft wird das Gespräch getrennt.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews"
"1582057758-4105","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Sebastian","Gut ablesbares Display, einfache und intuitive Bedienung.","22. November 2018","Ich habe das Telefonset kürzlich für meine Oma gekauft da ihr altes Gigaset mittlerweile in die Jahre gekommen ist. Sie kam damit auf Anhieb gut klar, trotz ihrer 77Jahre

Hervorzuheben ist aus meiner sicht das gut ablesbares Display,sowie einfache und intuitive Bedienung.
Über Reichweite und Akkulaufzeit kann ich leider keine Angaben machen, in dem riesen Haus hat man jedoch überall Empfang.

Update:

Nach 11 Monaten ist das Hauptgerät nun defekt, Amazon verweist an den Hersteller, der Hersteller verweist auf die Gewährleistung und entsprechende Pflicht von Amazon. Nun sitze ich hier mit einem Defekten Telefon.
Leider nicht mehr sonderlich haltbar.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews"
"1582057796-4195","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Ricky","Akkus fehlen","14. Dezember 2019","Das Telefon ist OK,aber es fehlt in der Beschreibung,das keine Akkus dabei sind!!","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=critical&pageNumber=12&reviewerType=all_reviews"
"1582057758-4111","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Wolfgang Scheller","Man sollte sich nach etwas besserem umsehen","23. September 2017","Das nötige Setup für Klingeltöne, Lautsprecher oder nur Hörer, Datum, Uhrzeit etc. für die Grundeinstellung ist in der Bedienungsanleitung miserabel beschrieben und gleicht einem Irrgarten. Jedes Smartphone das viel umfangreichere Funktionen bietet ist einfacher und unkomplizierter wie dieses primitive Telefon. Ich bedaure versäumt zu haben von meinem 14 Tage Rückgaberecht Gebrauch gemacht zu haben.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews"
"1582057806-4237","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Susann F.","Starkes Rauschen während der Telefonate","10. April 2014","Das Gigaset macht einen guten Eindruck. Es liegt angenehm in der Hand, alles ist gut sichtbar, verständlich und leicht zu bedienen. Leider gibt es während den Gesprächen die man führt, ein starkes Rauschen, so dass man den Gegenpartner sehr schlecht versteht. Dies ist auf die Dauer sehr störend. Trotz dessen, dass wir das Telefonkabel getauscht haben, ergab auch dies keine Besserung. Schade. Denn auch auf Arbeit haben wir ein Gigaset (anderes Modell) und das läuft schon seit Jahren ohne Probleme.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews"
"1582057806-4239","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Frank Pfefferkorn","Tücken des Gigaset A415 als DECT an Fritzbox 6360","29. Januar 2016","Ich hatte bereits ein Gigaset A415 zu Hause, mit dem ich leidlich zufrieden war und bestellte daher ein zweites, um eine homogene Anlage zu haben.
Pros und Cons
+ schlichtes Design
+ große Schrift (daür geht nicht viel Text auf's Display)
+ guter Kontrastwert für leichte Lesbarkeit
+/- brauchbare Tonqualität
- Beleuchtung geht zu früh aus und schaltet sich erst ein, wenn eine Taste gedrückt wurde. Natürlich erwischt man dann immer gleich eine Funktionstaste und ist nach einsetzender Beleuchtung erstmal hektisch damit beschäftigt, die verangegangene Eingabe wieder rückgängig zu machen.
- Trotz des minimalistischen Funktionsumfanges gelingt es Siemens mal wieder hervorragend, Funktionen im dritten Untermenü zu verstecken.
- Die Logik des Menüaufbaus ist beindruckend. Möchte man ein Mobilteil z. B. an einer Basis anmelden, findet sich diesen Eintrag natürlich nicht unter ""Basis"".
- Prinzipiell kann man die Telefonbucheinträge eines Mobilteiles an ein anderes per interner Nummer senden. Nur leider vergibt die Fritzbox dreistellige Nummern, das Gigaset erlaubt aber maximale zweistellige Einträge. Da darf man schon fast Vorsatz des Herstellers unterstellen.
- Ich könnte das Telefonbuch ja alternativ in der Fritzbox anlegen. Um dann aber an die Einträge zu kommen muss man sich allerdings durch VIER Menüpunkte hangeln und dazu im ""Mäusekino"" endlose Auswahlen treffen. In der Zeit habe ich die Rufnummer bereits auswendig gelernt.

Resüme:
Benutzerführung war Siemens schon von jeher ein Fremdwort. Schlichtes Design und vor allem die gute Lesbarkeit der Schrift sind äußerst löblich. Im Zusammenspiel mit Anlagen versucht einem Siemens aber seine eigenen Basisstationen durch schlichte Funktionsverweigerung aufzuzwingen (nebenbei bemerkt: ich benutze die Fritzbox, weil ich in Punkto Funktionsumfang und Benutzerführung der Siemens Basisstationen viele schlechte Erfahrungen gemacht habe).
Preis/-Leistung ist OK, aber das nächste Mal hole ich mir ein wirkliches DECT Telefon und nicht eines, das das auch ein bisschen kann.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews"
"1582057777-4177","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","SöUl","Man ist mit diesem Gerät auf jeden Fall erreichbar und das war mir wichtig","12. Oktober 2019","Mein Gegenüber klingt nicht sonderlich klar. Es klingt metallisch aber der Zuhörer versteht mich wohl sehr deutlich.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews"
"1582057766-4135","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Uwe Kleihauer","Schon wieder defekt!","22. September 2018","War nach einem halben Jahr defekt!

Und jetzt schon wieder!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews"
"1582057764-4127","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Mirto Basakidou","Attention, check you received the correct model","30. September 2019","It took me a year to understand that the reason I cannot find the Eco Debt option is because i have received a wrong model. Although I ordered the Gigaset A415A Trio i received the Gigaset A415, which does not have the Eco Debt option. I feel deceived and unfortunately not a away to get my money back or get the correct phone now","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews"
"1582057753-4084","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Michael Andris","Ein Vergleich","31. März 2019","Ich habe von Siemens Gigaset folgende Mobilteile: Das A415 das S810 sowie das E310. Ich brauche ein Telefon zum telefonieren und deswegen ist mir die Akkustik das Wichtigste. Nach meinen persönlichen Erfahrungen mit meinen drei Mobilteilen ist hier das E310 das beste. Klare und laute Wiedergabe. Danach folgt das S810 und auf Platz 3 das A415.
Auch von der Größe und vom Gewicht ist mein Favorit das E310. Die Tasten sind schön groß und haben einen hervorragenden Druckpunkt. Das Display ist deutlich Kontrastreicher als beim A415. Die S-Klasse ist das einzige mit Farbdisplay. Dies ist ebenfalls hell und Kontrastreich. Fazit: Wer ein preiswertes Mobilteil sucht ist mit dem A gut bedient wer Wert auf gute Haptik und guten Klang legt kann bedenkenlos beim E zugreifen und wer gerne viele Spielereien hat wie Fabdisplay, Bluetooth etc der sollte zum S greifen. Hat Ihnen mein kleiner Bericht gefallen freue ich mich über ein nützlich.","3,0 von 5 Sternen","",""
"1582057764-4131","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Steffen M","Für den Preis ok- 10 Monate hats gehalten","2. Januar 2019","Das Telefon funktioniert bis jetzt.Schade, gegenüber dem Vorgänger, das man bestimmten Personen nicht bestimmte Klingeltöne zuweisen kann. Das vermisse ich. Ansonsten wirkt es nicht gerade edel, aber für den Preis wohl vertretbar.
Nachtrag 2019.

Nach 10 Monaten Telefon hinüber. So ein Schrott !!!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews"
